Timestamp,Usia,Gender,Lokasi Pengunjung,Apakah Anda pengguna sepatu Futsal merek Ortuseight?,Apa pertimbangan Anda ketika ingin menggunakan sepatu Futsal Ortuseight? (boleh memilih lebih dari satu jawaban),Column1,Column2,Column3,question_id + no,Answer,question,Respondents,Same Answer
2021-11-21 14.43.48,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB6,5,I will suggest my friends and colleagues to use Ortuseight futsal shoes,101,45
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H1,4,The price offered by Ortuseight futsal shoes is affordable,101,46
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H2,4,The price offered by Ortuseight futsal shoes is in accordance with the quality of the product,101,52
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H3,5,The price offered by Ortuseight futsal shoes can compete with other brands,101,48
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,H4,5,The price offered by Ortuseight futsal shoes is in accordance with the functions and benefits,101,48
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP1,4,Ortuseight futsal shoes are comfortable to use,101,46
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP2,4,Ortuseight futsal shoes are easy to use,101,43
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP3,4,Ortuseight futsal shoes have a light weight,101,34
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP4,4,Ortuseight futsal shoes are a strong product,101,45
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP5,4,Ortuseight futsal shoes have additional interesting features,101,37
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP6,4,Ortuseight futsal shoes are durable products,101,44
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP7,4,"Ortuseight futsal shoes are futsal shoes that are durable, and not easily damaged",101,44
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP8,4,Ortuseight futsal shoes are manufactured to national standards,101,50
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP9,4,Ortuseight futsal shoes have good grip,101,51
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP10,4,Ortuseight futsal shoes are easy to maintain,101,39
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP11,4,Ortuseight futsal shoes can be repaired,101,32
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP12,4,Ortuseight futsal shoes have an attractive design appearance,101,43
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP13,4,Ortuseight futsal shoes have an interesting color combination,101,37
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP14,4,Ortuseight futsal shoes can be personalized and customized according to consumer wishes,101,37
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KP15,4,Ortuseight futsal shoes have a unique shape that is different in each product line,101,43
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM1,4,Ortuesight futsal shoes have an attractive physical shape,101,45
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM2,5,Ortuseight futsal shoes have a variety of product lines,101,40
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM3,5,Ortuseight futsal shoes are different from other brands,101,37
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM4,5,Ortuseight futsal shoe brand is easy to pronounce,101,35
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,CM5,5,Ortuseight futsal shoes are easy for consumers to remember,101,42
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB1,4,"To exercise, and play futsal, I decided to buy Ortuesight brand futsal shoes",101,45
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB2,4,"I decided to buy Ortuseight brand futsal shoes after getting information from friends, teammates, relatives, family, and internet media",101,44
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB3,4,"Of the various brands of futsal shoes available, I decided to buy Ortuseight futsal shoes",101,47
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB4,5,I choose to buy Ortuseight futsal shoes,101,38
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB5,5,I am satisfied using Ortuseight futsal shoes and will repurchase,101,42
2021-11-22 08.13.10,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Kualitas Produk yang baik,,,,KPB6,5,I will suggest my friends and colleagues to use Ortuseight futsal shoes,101,45
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,H1,5,The price offered by Ortuseight futsal shoes is affordable,101,48
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,H2,5,The price offered by Ortuseight futsal shoes is in accordance with the quality of the product,101,43
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,H3,5,The price offered by Ortuseight futsal shoes can compete with other brands,101,48
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,H4,5,The price offered by Ortuseight futsal shoes is in accordance with the functions and benefits,101,48
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP1,5,Ortuseight futsal shoes are comfortable to use,101,48
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP2,5,Ortuseight futsal shoes are easy to use,101,50
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP3,5,Ortuseight futsal shoes have a light weight,101,53
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP4,5,Ortuseight futsal shoes are a strong product,101,37
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP5,5,Ortuseight futsal shoes have additional interesting features,101,31
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP6,5,Ortuseight futsal shoes are durable products,101,33
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP7,5,"Ortuseight futsal shoes are futsal shoes that are durable, and not easily damaged",101,32
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP8,5,Ortuseight futsal shoes are manufactured to national standards,101,43
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP9,5,Ortuseight futsal shoes have good grip,101,38
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP10,5,Ortuseight futsal shoes are easy to maintain,101,42
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP11,5,Ortuseight futsal shoes can be repaired,101,26
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP12,5,Ortuseight futsal shoes have an attractive design appearance,101,47
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP13,5,Ortuseight futsal shoes have an interesting color combination,101,50
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP14,5,Ortuseight futsal shoes can be personalized and customized according to consumer wishes,101,34
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KP15,5,Ortuseight futsal shoes have a unique shape that is different in each product line,101,36
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,CM1,5,Ortuesight futsal shoes have an attractive physical shape,101,43
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,CM2,5,Ortuseight futsal shoes have a variety of product lines,101,40
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,CM3,5,Ortuseight futsal shoes are different from other brands,101,37
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,CM4,5,Ortuseight futsal shoe brand is easy to pronounce,101,35
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,CM5,5,Ortuseight futsal shoes are easy for consumers to remember,101,42
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KPB1,5,"To exercise, and play futsal, I decided to buy Ortuesight brand futsal shoes",101,40
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KPB2,5,"I decided to buy Ortuseight brand futsal shoes after getting information from friends, teammates, relatives, family, and internet media",101,41
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KPB3,5,"Of the various brands of futsal shoes available, I decided to buy Ortuseight futsal shoes",101,38
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KPB4,5,I choose to buy Ortuseight futsal shoes,101,38
2021-11-22 08.39.25,13-25 tahun,Male,Duta Futsal & Sport Center,"YA, jika YA, silakan melanjutkan pertanyaan berikutnya!",Harga produk yang terjangkau,Kualitas Produk yang baik,Citra Merek yang positif di masyarakat,Nyaman saat dipakai membuat pengguna ortuseight lebih baik saat berolaharga,KPB5,5,I am satisfied using Ortuseight futsal shoes and will repurchase,101,42
